t,connectedPlugins,allowedPlugins,uptimeMs,framerate,MouthOpen,FaceAngleX,FaceAngleY,EyeOpenLeft,EyeLeftX,error
88.1400,2,1,7667882,58,0.0190951,-1.52065,-6.21418,0.870884,0.0868901,
88.4210,2,1,7669001,58,0.0255845,-1.68829,-6.46074,0.87546,0.0983182,
88.6870,2,1,7669001,58,0.024671,-1.79965,-6.70374,0.859959,0.0230791,
88.9680,2,1,7669001,58,0.0213111,-1.70921,-6.8913,0.844972,-0.00768364,
89.2650,2,1,7669001,58,0.0206399,-1.40928,-6.93988,0.228416,-0.0132278,
89.5460,2,1,7670141,59,0.0220968,-1.66592,-6.42792,0.593948,-0.00155389,
89.8430,2,1,7670141,59,0.0192309,-1.33887,-7.04124,0.763307,0.0122258,
90.1250,2,1,7670141,59,0.0199135,-1.78927,-6.72026,0.795444,-0.0655066,
90.4060,2,1,7670141,59,0.0206778,-1.79008,-5.93884,0.773278,-0.107303,
90.6870,2,1,7671291,59,0.0159355,-1.81833,-4.95276,0.769054,-0.119632,
91.0000,2,1,7671291,59,0.0232913,0.394932,-3.68045,0.341899,-0.0538758,
91.2810,2,1,7671291,59,0.0181774,2.64587,-2.75323,0.747313,-0.0833916,
91.5620,2,1,7671291,59,0.0101481,5.79012,-1.17212,0.762524,-0.0462715,
91.8430,2,1,7672426,59,0,1.71319,-2.96148,0.678581,0.156199,
92.1250,2,1,7672426,59,0,0,0,1,0,
92.4060,2,1,7672426,59,0,0,0,1,0,
92.6870,2,1,7672426,59,0,0,0,1,0,
92.9840,2,1,7673579,59,0,0,0,1,0,
93.2810,2,1,7673579,59,0,0,0,1,0,
93.5620,2,1,7673579,59,0,0,0,1,0,
93.8430,2,1,7673579,59,0,0,0,1,0,
94.1250,2,1,7674726,59,0,0,0,1,0,
94.4210,2,1,7674726,59,0,0,0,1,0,
94.7180,2,1,7674726,59,0,0,0,1,0,
95.0000,2,1,7674726,59,0,0,0,1,0,
95.2810,2,1,7675876,59,0,0,0,1,0,
95.5780,2,1,7675876,59,0,0,0,1,0,
95.8590,2,1,7675876,59,0,0,0,1,0,
96.1250,2,1,7675876,59,0,0,0,1,0,
96.4060,2,1,7677010,59,0,0,0,1,0,
96.7180,2,1,7677010,59,0,0,0,1,0,
97.0000,2,1,7677010,59,0.243065,5.63404,6.92753,0.798281,0.0159072,
97.2810,2,1,7677010,59,0.109429,5.75311,3.67913,0.429117,-0.00486837,
97.5620,2,1,7678160,59,0.0695635,3.32688,2.01322,0.649272,-0.0732756,
97.8590,2,1,7678160,59,0.0705496,3.79505,2.88859,0.76547,-0.00349061,
98.1400,2,1,7678160,59,0.0905644,7.15403,7.55356,0.811382,0.0717506,
98.4210,2,1,7678160,59,0.105101,5.96947,6.71087,0.837049,0.102106,
98.7180,2,1,7679313,59,0.177385,5.26344,0.918218,0.915274,0.0972464,
99.0150,2,1,7679313,59,0.203824,6.03157,-4.17558,0.929514,0.0959583,
99.2960,2,1,7679313,59,0.209669,6.20748,-6.2014,0.963463,0.0572379,
99.5780,2,1,7679313,59,0.246044,6.25866,-6.80205,0.966103,0.0544181,
99.8590,2,1,7680461,58,0.236037,6.24606,-7.3472,0.937245,0.0485141,
100.1560,2,1,7680461,58,0.247057,4.64478,-7.3513,0.958947,0.0129117,
100.4530,2,1,7680461,58,0.219317,1.39551,-4.45719,0.961755,-0.00643622,
100.7340,2,1,7680461,58,0.171366,-8.0111,1.2268,0.665434,0.00734912,
101.0150,2,1,7681613,58,0.415931,-17.0304,5.99236,0.804272,0.0605651,
101.3120,2,1,7681613,58,0.126977,-15.0999,4.9836,0.294223,-0.0154539,
101.5930,2,1,7681613,58,0.00835281,-2.2582,3.94829,0.223585,-0.00675809,
101.8750,2,1,7681613,58,0.0109054,0,0,1,0,
102.1710,2,1,7682763,58,0,0,0,1,0,
102.4680,2,1,7682763,58,0,0,0,1,0,
102.7500,2,1,7682763,58,0,0,0,1,0,
103.0310,2,1,7682763,58,0,0,0,1,0,
103.3120,2,1,7683913,58,0,0,0,1,0,
103.6090,2,1,7683913,58,0,0,0,1,0,
103.8900,2,1,7683913,58,0,0,0,1,0,
104.1870,2,1,7683913,58,0,0,0,1,0,
104.4680,2,1,7685063,58,0,0,0,1,0,
104.7650,2,1,7685063,58,0,0,0,1,0,
105.0460,2,1,7685063,58,0,0,0,1,0,
105.3280,2,1,7685063,58,0,0,0,1,0,
105.6090,2,1,7686214,58,0,0,0,1,0,
105.9210,2,1,7686214,58,0,0,0,1,0,
106.2030,2,1,7686214,58,0,0,0,1,0,
106.4840,2,1,7686214,58,0,0,0,1,0,
106.7650,2,1,7687364,58,0,0,0,1,0,
107.0620,2,1,7687364,58,0,0,0,1,0,
107.3430,2,1,7687364,58,0,0,0,1,0,
107.6250,2,1,7687364,58,0,0,0,1,0,
107.9210,2,1,7688514,58,0,0,0,1,0,
108.2180,2,1,7688514,58,0,0,0,1,0,
108.5000,2,1,7688514,58,0,0,0,1,0,
108.7810,2,1,7688514,58,0,0,0,1,0,
109.0620,2,1,7689664,58,0,0,0,1,0,
109.3590,2,1,7689664,58,0,0,0,1,0,
109.6560,2,1,7689664,58,0,0,0,1,0,
109.9370,2,1,7689664,58,0,0,0,1,0,
110.2180,2,1,7690816,58,0,0,0,1,0,
110.5150,2,1,7690816,58,0,0,0,1,0,
110.7960,2,1,7690816,58,0,0,0,1,0,
111.0780,2,1,7690816,58,0,0,0,1,0,
111.3750,2,1,7691966,58,0,0,0,1,0,
111.6710,2,1,7691966,58,0,0,0,1,0,
111.9530,2,1,7691966,58,0,0,0,1,0,
112.2340,2,1,7691966,58,0,0,0,1,0,
112.5150,2,1,7693117,59,0,0,0,1,0,
112.8120,2,1,7693117,59,0,0,0,1,0,
113.1090,2,1,7693117,59,0,0,0,1,0,
113.3900,2,1,7693117,59,0,0,0,1,0,
113.6710,2,1,7694267,59,0,0,0,1,0,
113.9680,2,1,7694267,59,0,0,0,1,0,
114.2500,2,1,7694267,59,0,0,0,1,0,
114.5310,2,1,7694267,59,0,0,0,1,0,
114.8120,2,1,7695417,59,0,0,0,1,0,
115.1250,2,1,7695417,59,0,0,0,1,0,
115.4060,2,1,7695417,59,0,0,0,1,0,
115.6870,2,1,7695417,59,0,0,0,1,0,
115.9680,2,1,7696568,59,0,0,0,1,0,
116.2650,2,1,7696568,59,0,0,0,1,0,
116.5460,2,1,7696568,59,0,0,0,1,0,
116.8430,2,1,7696568,59,0,0,0,1,0,
117.1250,2,1,7697719,59,0,0,0,1,0,
117.4210,2,1,7697719,59,0,0,0,1,0,
117.7030,2,1,7697719,59,0,0,0,1,0,
117.9840,2,1,7697719,59,0,0,0,1,0,
118.2650,2,1,7698869,59,0,0,0,1,0,
118.5620,2,1,7698869,59,0,0,0,1,0,
118.8590,2,1,7698869,59,0,0,0,1,0,
119.1400,2,1,7698869,59,0,0,0,1,0,
119.4210,2,1,7700019,59,0,0,0,1,0,
119.7180,2,1,7700019,59,0,0,0,1,0,
120.0000,2,1,7700019,59,0,0,0,1,0,
120.2810,2,1,7700019,59,0,0,0,1,0,
120.5780,2,1,7701169,59,0,0,0,1,0,
120.8750,2,1,7701169,59,0,0,0,1,0,
121.1560,2,1,7701169,59,0,0,0,1,0,
121.4370,2,1,7701169,59,0,0,0,1,0,
121.7180,2,1,7702320,59,0,0,0,1,0,
122.0150,2,1,7702320,59,0,0,0,1,0,
122.2960,2,1,7702320,59,0,0,0,1,0,
122.5930,2,1,7702320,59,0,0,0,1,0,
122.8750,2,1,7703469,59,0,0,0,1,0,
123.1710,2,1,7703469,59,0,0,0,1,0,
123.4530,2,1,7703469,59,0,0,0,1,0,
123.7340,2,1,7703469,59,0,0,0,1,0,
124.0150,2,1,7704619,59,0,0,0,1,0,
124.3280,2,1,7704619,59,0,0,0,1,0,
124.6090,2,1,7704619,59,0,0,0,1,0,
124.8900,2,1,7704619,59,0,0,0,1,0,
125.1710,2,1,7705770,59,0,0,0,1,0,
125.4680,2,1,7705770,59,0,0,0,1,0,
125.7500,2,1,7705770,59,0,0,0,1,0,
126.0310,2,1,7705770,59,0,0,0,1,0,
126.3280,2,1,7706920,59,0,0,0,1,0,
126.6250,2,1,7706920,59,0,0,0,1,0,
126.9060,2,1,7706920,59,0,0,0,1,0,
127.1870,2,1,7706920,59,0,0,0,1,0,
127.4680,2,1,7708070,59,0,0,0,1,0,
127.7650,2,1,7708070,59,0,0,0,1,0,
128.0620,2,1,7708070,59,0,0,0,1,0,
128.3430,2,1,7708070,59,0,0,0,1,0,
128.6250,2,1,7709220,59,0,0,0,1,0,
128.9210,2,1,7709220,59,0,0,0,1,0,
129.1870,2,1,7709220,59,0,0,0,1,0,
129.4680,2,1,7709220,59,0,0,0,1,0,
129.7500,2,1,7710353,59,0,0,0,1,0,
130.0620,2,1,7710353,59,0,0,0,1,0,
130.3430,2,1,7710353,59,0,0,0,1,0,
130.6250,2,1,7710353,59,0,0,0,1,0,
130.9060,2,1,7711504,59,0,0,0,1,0,
131.2030,2,1,7711504,59,0,0,0,1,0,
131.4840,2,1,7711504,59,0,0,0,1,0,
131.7650,2,1,7711504,59,0,0,0,1,0,
132.0620,2,1,7712655,59,0,0,0,1,0,
132.3590,2,1,7712655,59,0,0,0,1,0,
132.6400,2,1,7712655,59,0,0,0,1,0,
132.9210,2,1,7712655,59,0,0,0,1,0,
133.2030,2,1,7713804,59,0,0,0,1,0,
133.5000,2,1,7713804,59,0,0,0,1,0,
133.7960,2,1,7713804,59,0,0,0,1,0,
134.0780,2,1,7713804,59,0,0,0,1,0,
134.3590,2,1,7714954,59,0,0,0,1,0,
134.6560,2,1,7714954,59,0,0,0,1,0,
134.9210,2,1,7714954,59,0,0,0,1,0,
135.2030,2,1,7714954,59,0,0,0,1,0,
135.4840,2,1,7716088,59,0,0,0,1,0,
135.7960,2,1,7716088,59,0,0,0,1,0,
136.0780,2,1,7716088,59,0,0,0,1,0,
136.3590,2,1,7716088,59,0,0,0,1,0,
136.6400,2,1,7717239,59,0,0,0,1,0,
136.9370,2,1,7717239,59,0,0,0,1,0,
137.2180,2,1,7717239,59,0,0,0,1,0,
137.5000,2,1,7717239,59,0,0,0,1,0,
137.7960,2,1,7718389,59,0,0,0,1,0,
138.0930,2,1,7718389,59,0,0,0,1,0,
138.3750,2,1,7718389,59,0,0,0,1,0,
138.6560,2,1,7718389,59,0,0,0,1,0,
138.9370,2,1,7719539,59,0,0,0,1,0,
139.2340,2,1,7719539,59,0,0,0,1,0,
139.5150,2,1,7719539,59,0,0,0,1,0,
139.8120,2,1,7719539,59,0,0,0,1,0,
140.0930,2,1,7720689,59,0,0,0,1,0,
140.3900,2,1,7720689,59,0,0,0,1,0,
140.6710,2,1,7720689,59,0,0,0,1,0,
140.9530,2,1,7720689,59,0,0,0,1,0,
141.2340,2,1,7721839,59,0,0,0,1,0,
141.5460,2,1,7721839,59,0,0,0,1,0,
141.8280,2,1,7721839,59,0,0,0,1,0,
142.1090,2,1,7721839,59,0,0,0,1,0,
142.3900,2,1,7722990,59,0,0,0,1,0,
142.6870,2,1,7722990,59,0,0,0,1,0,
142.9680,2,1,7722990,59,0,0,0,1,0,
143.2500,2,1,7722990,59,0,0,0,1,0,
143.5460,2,1,7724139,59,0,0,0,1,0,
143.8430,2,1,7724139,59,0,0,0,1,0,
144.1250,2,1,7724139,59,0,0,0,1,0,
144.4060,2,1,7724139,59,0,0,0,1,0,
144.6870,2,1,7725289,59,0,0,0,1,0,
144.9840,2,1,7725289,59,0,0,0,1,0,
145.2810,2,1,7725289,59,0,0,0,1,0,
145.5620,2,1,7725289,59,0,0,0,1,0,
145.8430,2,1,7726440,59,0,0,0,1,0,
146.1400,2,1,7726440,59,0,0,0,1,0,
146.4210,2,1,7726440,59,0,0,0,1,0,
146.7030,2,1,7726440,59,0,0,0,1,0,
146.9840,2,1,7727590,59,0,0,0,1,0,
147.2960,2,1,7727590,59,0,0,0,1,0,
147.5780,2,1,7727590,59,0,0,0,1,0,
147.8590,2,1,7727590,59,0,0,0,1,0,
148.1400,2,1,7728740,59,0,0,0,1,0,
148.4370,2,1,7728740,59,0,0,0,1,0,
148.7340,2,1,7728740,59,0,0,0,1,0,
149.0150,2,1,7728740,59,0,0,0,1,0,
149.2960,2,1,7729890,59,0,0,0,1,0,
149.5930,2,1,7729890,59,0,0,0,1,0,
149.8750,2,1,7729890,59,0,0,0,1,0,
150.1560,2,1,7729890,59,0,0,0,1,0,
150.4370,2,1,7731040,59,0,0,0,1,0,
150.7340,2,1,7731040,59,0,0,0,1,0,
151.0310,2,1,7731040,59,0,0,0,1,0,
151.3120,2,1,7731040,59,0,0,0,1,0,
151.5930,2,1,7732191,59,0,0,0,1,0,
151.8900,2,1,7732191,59,0,0,0,1,0,
152.1710,2,1,7732191,59,0,0,0,1,0,
152.4530,2,1,7732191,59,0,0,0,1,0,
152.7500,2,1,7733341,59,0,0,0,1,0,
153.0460,2,1,7733341,59,0,0,0,1,0,
153.3280,2,1,7733341,59,0,0,0,1,0,
153.6090,2,1,7733341,59,0,0,0,1,0,
153.8900,2,1,7734492,59,0,0,0,1,0,
154.1870,2,1,7734492,59,0,0,0,1,0,
154.4840,2,1,7734492,59,0,0,0,1,0,
154.7650,2,1,7734492,59,0,0,0,1,0,
155.0460,2,1,7735642,59,0,0,0,1,0,
155.3430,2,1,7735642,59,0,0,0,1,0,
155.6250,2,1,7735642,59,0,0,0,1,0,
155.9060,2,1,7735642,59,0,0,0,1,0,
156.1870,2,1,7736792,59,0,0,0,1,0,
156.5000,2,1,7736792,59,0,0,0,1,0,
156.7810,2,1,7736792,59,0,0,0,1,0,
157.0620,2,1,7736792,59,0,0,0,1,0,
157.3430,2,1,7737942,59,0,0,0,1,0,
157.6400,2,1,7737942,59,0,0,0,1,0,
157.9210,2,1,7737942,59,0,0,0,1,0,
158.2030,2,1,7737942,59,0,0,0,1,0,
158.5000,2,1,7739093,59,0,0,0,1,0,
158.7960,2,1,7739093,59,0,0,0,1,0,
159.0780,2,1,7739093,59,0,0,0,1,0,
159.3590,2,1,7739093,59,0,0,0,1,0,
159.6400,2,1,7740243,59,0,0,0,1,0,
159.9370,2,1,7740243,59,0,0,0,1,0,
160.2340,2,1,7740243,59,0,0,0,1,0,
160.5150,2,1,7740243,59,0,0,0,1,0,
160.7960,2,1,7741393,59,0,0,0,1,0,
161.0930,2,1,7741393,59,0,0,0,1,0,
161.3590,2,1,7741393,59,0,0,0,1,0,
161.6400,2,1,7741393,59,0,0,0,1,0,
161.9210,2,1,7742527,59,0,0,0,1,0,
162.2340,2,1,7742527,59,0,0,0,1,0,
162.5150,2,1,7742527,59,0,0,0,1,0,
162.7960,2,1,7742527,59,0,0,0,1,0,
163.0780,2,1,7743678,59,0,0,0,1,0,
163.3750,2,1,7743678,59,0,0,0,1,0,
163.6560,2,1,7743678,59,0,0,0,1,0,
163.9530,2,1,7743678,59,0,0,0,1,0,
164.2340,2,1,7744827,59,0,0,0,1,0,
164.5310,2,1,7744827,59,0,0,0,1,0,
164.8120,2,1,7744827,59,0,0,0,1,0,
165.0930,2,1,7744827,59,0,0,0,1,0,
165.3750,2,1,7745978,58,0,0,0,1,0,
165.6710,2,1,7745978,58,0,0,0,1,0,
165.9680,2,1,7745978,58,0,0,0,1,0,
166.2500,2,1,7745978,58,0,0,0,1,0,
166.5310,2,1,7747128,58,0,0,0,1,0,
166.8280,2,1,7747128,58,0,0,0,1,0,
167.1090,2,1,7747128,58,0,0,0,1,0,
167.3900,2,1,7747128,58,0,0,0,1,0,
167.6870,2,1,7748278,58,0,0,0,1,0,
167.9840,2,1,7748278,58,0,0,0,1,0,
168.2650,2,1,7748278,58,0,0,0,1,0,
168.5460,2,1,7748278,58,0,0,0,1,0,
168.8280,2,1,7749429,58,0,0,0,1,0,
169.1250,2,1,7749429,58,0,0,0,1,0,
169.4060,2,1,7749429,58,0,0,0,1,0,
169.7030,2,1,7749429,58,0,0,0,1,0,
169.9840,2,1,7750578,58,0,0,0,1,0,
170.2810,2,1,7750578,58,0,0,0,1,0,
170.5620,2,1,7750578,58,0,0,0,1,0,
170.8430,2,1,7750578,58,0,0,0,1,0,
171.1250,2,1,7751729,58,0,0,0,1,0,
171.4370,2,1,7751729,58,0,0,0,1,0,
171.7180,2,1,7751729,58,0,0,0,1,0,
172.0000,2,1,7751729,58,0,0,0,1,0,
172.2810,2,1,7752880,58,0,0,0,1,0,
172.5780,2,1,7752880,58,0,0,0,1,0,
172.8590,2,1,7752880,58,0,0,0,1,0,
173.1400,2,1,7752880,58,0,0,0,1,0,
173.4370,2,1,7754014,58,0,0,0,1,0,
173.7180,2,1,7754014,58,0,0,0,1,0,
174.0000,2,1,7754014,58,0,0,0,1,0,
174.2810,2,1,7754014,58,0,0,0,1,0,
174.5620,2,1,7755163,58,0,0,0,1,0,
174.8590,2,1,7755163,58,0,0,0,1,0,
175.1400,2,1,7755163,58,0,0,0,1,0,
175.4370,2,1,7755163,58,0,0,0,1,0,
175.7180,2,1,7756313,58,0,0,0,1,0,
176.0150,2,1,7756313,58,0,0,0,1,0,
176.2960,2,1,7756313,58,0,0,0,1,0,
176.5620,2,1,7756313,58,0,0,0,1,0,
176.8430,2,1,7757447,58,0,0,0,1,0,
177.1400,2,1,7757447,58,0,0,0,1,0,
177.4370,2,1,7757447,58,0,0,0,1,0,
177.7180,2,1,7757447,58,0,0,0,1,0,
178.0000,2,1,7758599,58,0,0,0,1,0,
178.2960,2,1,7758599,58,0,0,0,1,0,
178.5780,2,1,7758599,58,0,0,0,1,0,
178.8750,2,1,7758599,58,0,0,0,1,0,
179.1560,2,1,7759748,58,0,0,0,1,0,
179.4530,2,1,7759748,58,0,0,0,1,0,
179.7180,2,1,7759748,58,0,0,0,1,0,
180.0000,2,1,7759748,58,0,0,0,1,0,
180.2810,2,1,7760882,58,0,0,0,1,0,
180.5780,2,1,7760882,58,0,0,0,1,0,
180.8590,2,1,7760882,58,0,0,0,1,0,
181.1560,2,1,7760882,58,0,0,0,1,0,
181.4370,2,1,7762032,58,0,0,0,1,0,
181.7340,2,1,7762032,58,0,0,0,1,0,
182.0000,2,1,7762032,58,0,0,0,1,0,
182.2810,2,1,7762032,58,0,0,0,1,0,
182.5620,2,1,7763166,58,0,0,0,1,0,
182.8750,2,1,7763166,58,0,0,0,1,0,
183.1560,2,1,7763166,58,0,0,0,1,0,
183.4370,2,1,7763166,58,0,0,0,1,0,
183.7180,2,1,7764318,58,0,0,0,1,0,
184.0150,2,1,7764318,58,0,0,0,1,0,
184.2960,2,1,7764318,58,0,0,0,1,0,
184.5780,2,1,7764318,58,0,0,0,1,0,
184.8750,2,1,7765466,58,0,0,0,1,0,
185.1710,2,1,7765466,58,0,0,0,1,0,
185.4530,2,1,7765466,58,0,0,0,1,0,
185.7340,2,1,7765466,58,0,0,0,1,0,
186.0150,2,1,7766616,58,0,0,0,1,0,
186.3120,2,1,7766616,58,0,0,0,1,0,
186.6090,2,1,7766616,58,0,0,0,1,0,
186.8900,2,1,7766616,58,0,0,0,1,0,
187.1710,2,1,7767767,59,0,0,0,1,0,
187.4680,2,1,7767767,59,0,0,0,1,0,
187.7500,2,1,7767767,59,0,0,0,1,0,
188.0310,2,1,7767767,59,0,0,0,1,0,
188.3120,2,1,7768917,59,0,0,0,1,0,
188.6250,2,1,7768917,59,0,0,0,1,0,
188.9060,2,1,7768917,59,0,0,0,1,0,
189.1870,2,1,7768917,59,0,0,0,1,0,
189.4680,2,1,7770067,59,0,0,0,1,0,
189.7650,2,1,7770067,59,0,0,0,1,0,
190.0460,2,1,7770067,59,0,0,0,1,0,
190.3280,2,1,7770067,59,0,0,0,1,0,
190.6250,2,1,7771202,59,0,0,0,1,0,
190.9060,2,1,7771202,59,0,0,0,1,0,
191.1870,2,1,7771202,59,0,0,0,1,0,
191.4680,2,1,7771202,59,0,0,0,1,0,
191.7500,2,1,7772336,59,0,0,0,1,0,
192.0310,2,1,7772336,59,0,0,0,1,0,
192.3120,2,1,7772336,59,0,0,0,1,0,
192.6090,2,1,7772336,59,0,0,0,1,0,
192.8900,2,1,7773484,59,0,0,0,1,0,
193.1870,2,1,7773484,59,0,0,0,1,0,
193.4680,2,1,7773484,59,0,0,0,1,0,
193.7500,2,1,7773484,59,0,0,0,1,0,
194.0310,2,1,7774635,59,0,0,0,1,0,
194.3430,2,1,7774635,59,0,0,0,1,0,
194.6250,2,1,7774635,59,0,0,0,1,0,
194.9060,2,1,7774635,59,0,0,0,1,0,
195.1870,2,1,7775785,59,0,0,0,1,0,
195.4840,2,1,7775785,59,0,0,0,1,0,
195.7650,2,1,7775785,59,0,0,0,1,0,
196.0460,2,1,7775785,59,0,0,0,1,0,
196.3430,2,1,7776935,59,0,0,0,1,0,
196.6400,2,1,7776935,59,0,0,0,1,0,
196.9210,2,1,7776935,59,0,0,0,1,0,
197.2030,2,1,7776935,59,0,0,0,1,0,
197.4840,2,1,7778086,59,0,0,0,1,0,
197.7810,2,1,7778086,59,0,0,0,1,0,
198.0780,2,1,7778086,59,0,0,0,1,0,
198.3590,2,1,7778086,59,0,0,0,1,0,
198.6400,2,1,7779236,59,0,0,0,1,0,
198.9370,2,1,7779236,59,0,0,0,1,0,
199.2180,2,1,7779236,59,0,0,0,1,0,
199.5000,2,1,7779236,59,0,0,0,1,0,
199.7810,2,1,7780386,59,0,0,0,1,0,
200.0930,2,1,7780386,59,0,0,0,1,0,
200.3750,2,1,7780386,59,0,0,0,1,0,
200.6560,2,1,7780386,59,0,0,0,1,0,
200.9370,2,1,7781536,59,0,0,0,1,0,
201.2340,2,1,7781536,59,0,0,0,1,0,
201.5150,2,1,7781536,59,0,0,0,1,0,
201.7960,2,1,7781536,59,0,0,0,1,0,
202.0930,2,1,7782687,59,0,0,0,1,0,
202.3900,2,1,7782687,59,0,0,0,1,0,
202.6710,2,1,7782687,59,0,0,0,1,0,
202.9530,2,1,7782687,59,0,0,0,1,0,
203.2340,2,1,7783837,59,0,0,0,1,0,
203.5310,2,1,7783837,59,0,0,0,1,0,
203.8280,2,1,7783837,59,0,0,0,1,0,
204.1090,2,1,7783837,59,0,0,0,1,0,
204.3900,2,1,7784987,59,0,0,0,1,0,
204.6870,2,1,7784987,59,0,0,0,1,0,
204.9680,2,1,7784987,59,0,0,0,1,0,
205.2500,2,1,7784987,59,0,0,0,1,0,
205.5310,2,1,7786137,59,0,0,0,1,0,
205.8430,2,1,7786137,59,0,0,0,1,0,
206.1090,2,1,7786137,59,0,0,0,1,0,
206.3900,2,1,7786137,59,0,0,0,1,0,
206.6710,2,1,7787272,59,0,0,0,1,0,
206.9680,2,1,7787272,59,0,0,0,1,0,
207.2500,2,1,7787272,59,0,0,0,1,0,
207.5460,2,1,7787272,59,0,0,0,1,0,
207.8280,2,1,7788422,59,0,0,0,1,0,
208.1250,2,1,7788422,59,0,0,0,1,0,
208.4060,2,1,7788422,59,0,0,0,1,0,
208.6870,2,1,7788422,59,0,0,0,1,0,
208.9680,2,1,7789573,59,0,0,0,1,0,
209.2810,2,1,7789573,59,0,0,0,1,0,
209.5620,2,1,7789573,59,0,0,0,1,0,
209.8430,2,1,7789573,59,0,0,0,1,0,
210.1250,2,1,7790723,59,0,0,0,1,0,
210.4210,2,1,7790723,59,0,0,0,1,0,
210.7030,2,1,7790723,59,0,0,0,1,0,
210.9840,2,1,7790723,59,0,0,0,1,0,
211.2810,2,1,7791873,59,0,0,0,1,0,
211.5780,2,1,7791873,59,0,0,0,1,0,
211.8590,2,1,7791873,59,0,0,0,1,0,
212.1250,2,1,7791873,59,0,0,0,1,0,
212.4060,2,1,7793007,59,0,0,0,1,0,
212.7030,2,1,7793007,59,0,0,0,1,0,
212.9840,2,1,7793007,59,0,0,0,1,0,
213.2810,2,1,7793007,59,0,0,0,1,0,
213.5620,2,1,7794157,59,0,0,0,1,0,
213.8590,2,1,7794157,59,0,0,0,1,0,
214.1400,2,1,7794157,59,0,0,0,1,0,
214.4210,2,1,7794157,59,0,0,0,1,0,
214.7030,2,1,7795308,59,0,0,0,1,0,
215.0150,2,1,7795308,59,0,0,0,1,0,
215.2960,2,1,7795308,59,0,0,0,1,0,
215.5780,2,1,7795308,59,0,0,0,1,0,
215.8590,2,1,7796458,59,0,0,0,1,0,
216.1560,2,1,7796458,59,0,0,0,1,0,
216.4370,2,1,7796458,59,0,0,0,1,0,
216.7180,2,1,7796458,59,0,0,0,1,0,
217.0150,2,1,7797592,59,0,0,0,1,0,
217.2960,2,1,7797592,59,0,0,0,1,0,
217.5780,2,1,7797592,59,0,0,0,1,0,
217.8590,2,1,7797592,59,0,0,0,1,0,
218.1400,2,1,7798742,59,0,0,0,1,0,
218.4370,2,1,7798742,59,0,0,0,1,0,
218.7340,2,1,7798742,59,0,0,0,1,0,
219.0150,2,1,7798742,59,0,0,0,1,0,
219.2960,2,1,7799892,59,0,0,0,1,0,
219.5930,2,1,7799892,59,0,0,0,1,0,
219.8750,2,1,7799892,59,0,0,0,1,0,
220.1560,2,1,7799892,59,0,0,0,1,0,
220.4370,2,1,7801043,59,0,0,0,1,0,
220.7500,2,1,7801043,59,0,0,0,1,0,
221.0310,2,1,7801043,59,0,0,0,1,0,
221.3120,2,1,7801043,59,0,0,0,1,0,
221.5930,2,1,7802193,59,0,0,0,1,0,
221.8900,2,1,7802193,59,0,0,0,1,0,
222.1710,2,1,7802193,59,0,0,0,1,0,
222.4680,2,1,7802193,59,0,0,0,1,0,
222.7500,2,1,7803343,59,0,0,0,1,0,
223.0460,2,1,7803343,59,0,0,0,1,0,
223.3280,2,1,7803343,59,0,0,0,1,0,
223.6090,2,1,7803343,59,0,0,0,1,0,
223.8900,2,1,7804494,59,0,0,0,1,0,
224.1870,2,1,7804494,59,0,0,0,1,0,
224.4840,2,1,7804494,59,0,0,0,1,0,
224.7650,2,1,7804494,59,0,0,0,1,0,
225.0460,2,1,7805644,59,0,0,0,1,0,
225.3430,2,1,7805644,59,0,0,0,1,0,
225.6250,2,1,7805644,59,0,0,0,1,0,
225.9060,2,1,7805644,59,0,0,0,1,0,
226.2030,2,1,7806794,59,0,0,0,1,0,
226.5000,2,1,7806794,59,0,0,0,1,0,
226.7810,2,1,7806794,59,0,0,0,1,0,
227.0620,2,1,7806794,59,0,0,0,1,0,
227.3430,2,1,7807945,58,0,0,0,1,0,
227.6400,2,1,7807945,58,0,0,0,1,0,
227.9370,2,1,7807945,58,0,0,0,1,0,
228.2180,2,1,7807945,58,0,0,0,1,0,
228.5000,2,1,7809095,58,0,0,0,1,0,
228.7960,2,1,7809095,58,0,0,0,1,0,
229.0780,2,1,7809095,58,0,0,0,1,0,
229.3590,2,1,7809095,58,0,0,0,1,0,
229.6400,2,1,7810245,58,0,0,0,1,0,
229.9530,2,1,7810245,58,0,0,0,1,0,
230.2340,2,1,7810245,58,0,0,0,1,0,
230.5150,2,1,7810245,58,0,0,0,1,0,
230.7960,2,1,7811395,58,0,0,0,1,0,
231.0930,2,1,7811395,58,0,0,0,1,0,
231.3750,2,1,7811395,58,0,0,0,1,0,
231.6560,2,1,7811395,58,0,0,0,1,0,
231.9370,2,1,7812529,58,0,0,0,1,0,
232.2340,2,1,7812529,58,0,0,0,1,0,
232.5150,2,1,7812529,58,0,0,0,1,0,
232.7960,2,1,7812529,58,0,0,0,1,0,
233.0780,2,1,7813679,58,0,0,0,1,0,
233.3750,2,1,7813679,58,0,0,0,1,0,
233.6710,2,1,7813679,58,0,0,0,1,0,
233.9530,2,1,7813679,58,0,0,0,1,0,
234.2340,2,1,7814829,58,0,0,0,1,0,
234.5310,2,1,7814829,58,0,0,0,1,0,
234.8120,2,1,7814829,58,0,0,0,1,0,
235.0930,2,1,7814829,58,0,0,0,1,0,
235.3750,2,1,7815980,58,0,0,0,1,0,
